system:index,system:time_start,.geo
A2019340,1.575590401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019341,1.5756771E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019342,1.575766201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019343,1.575851101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019344,1.5759381E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019345,1.5760233E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019346,1.576110301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019347,1.576195501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019348,1.576282201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019349,1.576368001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019350,1.5764544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019351,1.576543201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019352,1.576628401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019353,1.5767154E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019354,1.576800601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019355,1.576887301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019356,1.5769728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019357,1.577059501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019358,1.5771486E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019359,1.5772335E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019360,1.577320501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019361,1.577405701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019362,1.577492701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019363,1.577577901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019364,1.5776646E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2019365,1.577750401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020001,1.5778368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020002,1.5779256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020003,1.578010801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020004,1.5780978E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020005,1.578183E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020006,1.578269701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020007,1.578355201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020008,1.578441901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020009,1.578531001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020010,1.578615901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020011,1.578702901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020012,1.578788101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020013,1.5788751E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020014,1.578960301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020015,1.579047001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020016,1.5791328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020017,1.579219201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020018,1.579308E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020019,1.5793932E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020020,1.579480201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020021,1.579565401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020022,1.579652401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020023,1.579737601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020024,1.5798243E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020025,1.579913401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020026,1.579998301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020027,1.5800853E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020028,1.580170501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020029,1.5802575E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020030,1.5803427E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020031,1.580429401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020032,1.5805152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020033,1.580601601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020034,1.580690401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020035,1.580775601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020036,1.580862601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020037,1.580947801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020038,1.581034801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020039,1.581120001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020040,1.5812067E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020041,1.581295801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020042,1.581380701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020043,1.5814677E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020044,1.5815529E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020045,1.581639901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020046,1.5817251E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020047,1.581811801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020048,1.581897601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020049,1.581984001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020050,1.582073101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020051,1.582158001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020052,1.582245001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020053,1.582330201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020054,1.5824172E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020055,1.582502401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020056,1.582589101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020057,1.5826782E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020058,1.5827631E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020059,1.5828501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020060,1.5829353E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020061,1.583022301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020062,1.583107501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020063,1.583194201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020064,1.583280001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020065,1.5833664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020066,1.583455501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020067,1.583540401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020068,1.583627401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020069,1.583712601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020070,1.5837996E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020071,1.5838848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020072,1.583971501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020073,1.5840576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020074,1.5841455E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020075,1.584232501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020076,1.5843177E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020077,1.584404701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020078,1.584489901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020079,1.584576601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020080,1.584662401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020081,1.5847488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020082,1.584837901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020083,1.584922801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020084,1.585009801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020085,1.585095001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020086,1.585182E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020087,1.5852672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020088,1.585353901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020089,1.58544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020090,1.5855279E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020091,1.5856152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020092,1.5857001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020093,1.585787101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020094,1.585872301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020095,1.585959301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020096,1.586044801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020097,1.586133001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020098,1.586220301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020099,1.586305201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020100,1.5863922E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020101,1.586477401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020102,1.586565901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020103,1.5866496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020104,1.586738101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020105,1.5868224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020106,1.5869103E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020107,1.586997601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020108,1.587082501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020109,1.587171E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020110,1.587254701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020111,1.587343201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020112,1.587427201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020113,1.587515401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020114,1.587603601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020115,1.587687601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020116,1.587776101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020117,1.587859801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020118,1.587948301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020119,1.588032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020120,1.5881205E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020121,1.5882048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020122,1.5882927E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020123,1.5883812E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020124,1.588464901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020125,1.5885534E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020126,1.588637101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020127,1.588725601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020128,1.588809601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020129,1.588897801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020130,1.588986001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020131,1.589070001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020132,1.589158501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020133,1.5892422E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020134,1.589330701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020135,1.5894144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020136,1.5895029E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020137,1.5895872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020138,1.5896751E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020139,1.5897636E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020140,1.589847301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020141,1.5899358E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020142,1.590019501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020143,1.590108001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020144,1.590192001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020145,1.590280201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020146,1.590368401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020147,1.590452401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020148,1.590540901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020149,1.5906246E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020150,1.590713101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020151,1.590796801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020152,1.5908853E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020153,1.590969601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020154,1.591057501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020155,1.591146E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020156,1.591229701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020157,1.591318201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020158,1.591401901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020159,1.591490401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020160,1.591574401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020161,1.591662601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020162,1.591750801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020163,1.5918348E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020164,1.591923301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020165,1.592007E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020166,1.5920955E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020167,1.592179201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020168,1.5922677E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020169,1.592352001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020170,1.592439901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020171,1.5925284E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020172,1.592612101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020173,1.592700601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020174,1.592784301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020175,1.592872801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020176,1.5929568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020177,1.593045001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020178,1.593133201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020179,1.5932172E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020180,1.593305701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020181,1.5933894E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020182,1.5934779E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020183,1.593561601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020184,1.593650101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020185,1.593734401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020186,1.593822301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020187,1.593910801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020188,1.593994501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020189,1.594083001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020190,1.594166701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020191,1.594255201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020192,1.5943392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020193,1.594427401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020194,1.594515601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020195,1.5945996E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020196,1.594688101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020197,1.594771801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020198,1.5948603E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020199,1.594944001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020200,1.595032501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020201,1.595116801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020202,1.595204701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020203,1.595293201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020204,1.595376901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020205,1.595465401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020206,1.595549101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020207,1.595637601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020208,1.5957216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020209,1.5958098E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020210,1.595898001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020211,1.595982E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020212,1.5960705E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020213,1.596154201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020214,1.5962427E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020215,1.596326401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020216,1.596414901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020217,1.596499201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020218,1.596587101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020219,1.596675601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020220,1.596759301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020221,1.596847801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020222,1.5969315E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020223,1.597020001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020224,1.597104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020225,1.5971922E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020226,1.597280401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020227,1.5973644E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020228,1.5974529E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020229,1.597536601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020230,1.597626431E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020231,1.597709101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020232,1.597798494E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020233,1.597885501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020234,1.597970101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020235,1.598063101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020236,1.598142118E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020237,1.598230708E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020238,1.598314201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020239,1.598407153E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020240,1.5984961E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020241,1.598575266E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020242,1.5986685E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020243,1.5987474E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020244,1.598835864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020245,1.59891985E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020246,1.599008821E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020247,1.599091201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020248,1.599179701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020249,1.599264001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020250,1.599351901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020251,1.599439201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020252,1.599524101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020253,1.5996111E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020254,1.5996963E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020255,1.599783301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020256,1.5998688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020257,1.599955201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020258,1.6000443E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020259,1.6001292E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020260,1.600216201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020261,1.600301401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020262,1.600388401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020263,1.600473601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020264,1.6005603E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020265,1.600646401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020266,1.600734301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020267,1.6008213E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020268,1.600906501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020269,1.6009935E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020270,1.6010787E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020271,1.601165401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020272,1.6012512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020273,1.601337601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020274,1.601426401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020275,1.601511601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020276,1.601598601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020277,1.601683801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020278,1.601770801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020279,1.601856001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020280,1.6019427E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020281,1.602028801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020282,1.602116701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020283,1.6022037E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020284,1.6022889E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020285,1.6023759E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020286,1.6024611E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020287,1.602547801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020288,1.602633601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020289,1.602720001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020290,1.602808801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020291,1.602894001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020292,1.602981001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020293,1.603066201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020294,1.6031532E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020295,1.603238401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020296,1.6033251E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020297,1.603414201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020298,1.603499101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020299,1.6035861E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020300,1.6036713E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020301,1.603758301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020302,1.603843501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020303,1.603930201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020304,1.604016001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020305,1.6041024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020306,1.604191201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020307,1.604276401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020308,1.604363401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020309,1.604448601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020310,1.6045356E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020311,1.6046208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020312,1.604707501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020313,1.6047966E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020314,1.6048815E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020315,1.604968501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020316,1.605053701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020317,1.605140701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020318,1.605225901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020319,1.6053126E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020320,1.605398401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020321,1.6054848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020322,1.605573601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2020323,1.605658801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
